id,ticket_id,priority,status,category,subject,description,created_date,resolved_date,assigned_to,created_at
933,TCK-00933,Medium,Open,Other,Other issue #933,Other ticket with medium priority; currently open.,2024-08-14,,alice.smith,2024-08-14 14:40:46
934,TCK-00934,Critical,Resolved,Other,Other issue #934,Other ticket with critical priority; currently resolved.,2024-04-08,2024-04-11,frank.wong,2024-04-08 09:40:58
935,TCK-00935,High,Open,Hardware,Hardware issue #935,Hardware ticket with high priority; currently open.,2024-07-10,,frank.wong,2024-07-10 13:05:03
936,TCK-00936,High,Resolved,Access,Access issue #936,Access ticket with high priority; currently resolved.,2024-09-29,2024-10-20,eve.owens,2024-09-29 18:19:31
937,TCK-00937,Critical,On Hold,Network,Network issue #937,Network ticket with critical priority; currently on hold.,2024-05-26,,charlie.khan,2024-05-26 11:48:11
938,TCK-00938,Low,Closed,Access,Access issue #938,Access ticket with low priority; currently closed.,2024-05-15,2024-06-03,eve.owens,2024-05-15 16:24:15
939,TCK-00939,Low,Resolved,Access,Access issue #939,Access ticket with low priority; currently resolved.,2024-01-29,2024-01-30,diana.lee,2024-01-29 16:02:17
940,TCK-00940,Low,Open,Security,Security issue #940,Security ticket with low priority; currently open.,2024-11-03,,charlie.khan,2024-11-03 15:30:16
941,TCK-00941,High,Resolved,Security,Security issue #941,Security ticket with high priority; currently resolved.,2024-11-05,2024-11-12,judy.chen,2024-11-05 08:32:28
942,TCK-00942,Critical,On Hold,Software,Software issue #942,Software ticket with critical priority; currently on hold.,2024-07-22,,frank.wong,2024-07-22 12:46:15
943,TCK-00943,Low,Resolved,Security,Security issue #943,Security ticket with low priority; currently resolved.,2024-04-14,2024-05-05,charlie.khan,2024-04-14 14:24:26
944,TCK-00944,Medium,Closed,Software,Software issue #944,Software ticket with medium priority; currently closed.,2024-03-16,2024-03-26,ivan.ali,2024-03-16 11:06:12
945,TCK-00945,Low,Closed,Security,Security issue #945,Security ticket with low priority; currently closed.,2024-01-18,2024-01-23,judy.chen,2024-01-18 08:52:43
946,TCK-00946,Critical,Closed,Software,Software issue #946,Software ticket with critical priority; currently closed.,2024-07-06,2024-07-25,grace.patel,2024-07-06 16:05:24
947,TCK-00947,High,Closed,Other,Other issue #947,Other ticket with high priority; currently closed.,2024-01-18,2024-02-01,judy.chen,2024-01-18 12:33:24
948,TCK-00948,High,In Progress,Security,Security issue #948,Security ticket with high priority; currently in progress.,2024-11-01,,ivan.ali,2024-11-01 18:15:27
949,TCK-00949,Critical,Resolved,Other,Other issue #949,Other ticket with critical priority; currently resolved.,2024-06-29,2024-07-27,alice.smith,2024-06-29 15:49:20
950,TCK-00950,Medium,Resolved,Network,Network issue #950,Network ticket with medium priority; currently resolved.,2024-05-27,2024-06-07,diana.lee,2024-05-27 16:53:40
951,TCK-00951,High,Closed,Network,Network issue #951,Network ticket with high priority; currently closed.,2024-03-12,2024-04-04,heidi.ng,2024-03-12 13:44:06
952,TCK-00952,High,Resolved,Software,Software issue #952,Software ticket with high priority; currently resolved.,2024-12-14,2024-12-16,ivan.ali,2024-12-14 16:08:57
953,TCK-00953,High,Resolved,Access,Access issue #953,Access ticket with high priority; currently resolved.,2024-01-26,2024-02-04,judy.chen,2024-01-26 14:43:11
954,TCK-00954,High,Resolved,Access,Access issue #954,Access ticket with high priority; currently resolved.,2024-07-15,2024-07-28,charlie.khan,2024-07-15 08:02:28
955,TCK-00955,Medium,On Hold,Hardware,Hardware issue #955,Hardware ticket with medium priority; currently on hold.,2024-08-15,,grace.patel,2024-08-15 10:24:56
956,TCK-00956,High,Closed,Hardware,Hardware issue #956,Hardware ticket with high priority; currently closed.,2024-02-18,2024-02-24,ivan.ali,2024-02-18 10:12:41
957,TCK-00957,Low,Closed,Hardware,Hardware issue #957,Hardware ticket with low priority; currently closed.,2024-06-11,2024-06-22,frank.wong,2024-06-11 08:40:46
958,TCK-00958,Medium,Open,Hardware,Hardware issue #958,Hardware ticket with medium priority; currently open.,2024-08-29,,,2024-08-29 18:59:38
959,TCK-00959,Medium,Open,Access,Access issue #959,Access ticket with medium priority; currently open.,2024-12-19,,heidi.ng,2024-12-19 12:45:43
960,TCK-00960,High,Open,Access,Access issue #960,Access ticket with high priority; currently open.,2024-03-05,,grace.patel,2024-03-05 15:47:13
961,TCK-00961,Medium,On Hold,Security,Security issue #961,Security ticket with medium priority; currently on hold.,2024-10-06,,bob.jones,2024-10-06 09:51:56
962,TCK-00962,Medium,Open,Network,Network issue #962,Network ticket with medium priority; currently open.,2024-07-06,,alice.smith,2024-07-06 17:26:27
963,TCK-00963,Low,Resolved,Other,Other issue #963,Other ticket with low priority; currently resolved.,2024-05-13,2024-05-25,grace.patel,2024-05-13 17:20:44
964,TCK-00964,Low,Resolved,Security,Security issue #964,Security ticket with low priority; currently resolved.,2024-10-22,2024-10-26,bob.jones,2024-10-22 12:24:28
965,TCK-00965,High,Closed,Access,Access issue #965,Access ticket with high priority; currently closed.,2024-01-18,2024-01-21,eve.owens,2024-01-18 18:28:43
966,TCK-00966,Low,Closed,Hardware,Hardware issue #966,Hardware ticket with low priority; currently closed.,2024-11-11,2024-11-22,frank.wong,2024-11-11 16:41:17
967,TCK-00967,High,Closed,Hardware,Hardware issue #967,Hardware ticket with high priority; currently closed.,2024-12-09,2024-12-21,bob.jones,2024-12-09 14:22:01
968,TCK-00968,Medium,In Progress,Other,Other issue #968,Other ticket with medium priority; currently in progress.,2024-02-15,,charlie.khan,2024-02-15 12:16:44
969,TCK-00969,Medium,Closed,Network,Network issue #969,Network ticket with medium priority; currently closed.,2024-05-10,2024-05-18,diana.lee,2024-05-10 11:58:21
970,TCK-00970,Medium,Open,Network,Network issue #970,Network ticket with medium priority; currently open.,2024-02-17,,alice.smith,2024-02-17 11:14:29
971,TCK-00971,High,Open,Access,Access issue #971,Access ticket with high priority; currently open.,2024-09-24,,grace.patel,2024-09-24 13:15:35
972,TCK-00972,Low,In Progress,Security,Security issue #972,Security ticket with low priority; currently in progress.,2024-11-17,,diana.lee,2024-11-17 14:39:36
973,TCK-00973,Medium,Resolved,Other,Other issue #973,Other ticket with medium priority; currently resolved.,2024-10-01,2024-10-05,heidi.ng,2024-10-01 12:55:38
974,TCK-00974,Low,Closed,Security,Security issue #974,Security ticket with low priority; currently closed.,2024-06-10,2024-07-04,heidi.ng,2024-06-10 17:22:52
975,TCK-00975,Low,Resolved,Access,Access issue #975,Access ticket with low priority; currently resolved.,2024-08-10,2024-08-20,bob.jones,2024-08-10 15:02:50
976,TCK-00976,High,Resolved,Access,Access issue #976,Access ticket with high priority; currently resolved.,2024-06-17,2024-07-10,alice.smith,2024-06-17 11:59:40
977,TCK-00977,High,Closed,Access,Access issue #977,Access ticket with high priority; currently closed.,2024-06-10,2024-07-06,judy.chen,2024-06-10 10:15:51
978,TCK-00978,Medium,In Progress,Software,Software issue #978,Software ticket with medium priority; currently in progress.,2024-05-04,,diana.lee,2024-05-04 18:21:32
979,TCK-00979,Medium,Open,Software,Software issue #979,Software ticket with medium priority; currently open.,2024-11-18,,,2024-11-18 17:12:36
980,TCK-00980,High,Resolved,Access,Access issue #980,Access ticket with high priority; currently resolved.,2024-01-18,2024-02-07,heidi.ng,2024-01-18 17:34:15
981,TCK-00981,Low,In Progress,Network,Network issue #981,Network ticket with low priority; currently in progress.,2024-03-14,,eve.owens,2024-03-14 15:13:34
982,TCK-00982,High,Open,Access,Access issue #982,Access ticket with high priority; currently open.,2024-04-11,,heidi.ng,2024-04-11 18:24:37
983,TCK-00983,Medium,Open,Network,Network issue #983,Network ticket with medium priority; currently open.,2024-06-07,,alice.smith,2024-06-07 17:32:48
984,TCK-00984,Medium,In Progress,Security,Security issue #984,Security ticket with medium priority; currently in progress.,2024-04-14,,diana.lee,2024-04-14 11:42:26
985,TCK-00985,High,In Progress,Access,Access issue #985,Access ticket with high priority; currently in progress.,2024-03-06,,eve.owens,2024-03-06 16:22:56
986,TCK-00986,High,Open,Access,Access issue #986,Access ticket with high priority; currently open.,2024-02-26,,diana.lee,2024-02-26 12:58:40
987,TCK-00987,High,In Progress,Other,Other issue #987,Other ticket with high priority; currently in progress.,2024-05-27,,alice.smith,2024-05-27 08:55:56
988,TCK-00988,High,Resolved,Security,Security issue #988,Security ticket with high priority; currently resolved.,2024-05-20,2024-06-17,judy.chen,2024-05-20 15:35:55
989,TCK-00989,High,Open,Access,Access issue #989,Access ticket with high priority; currently open.,2024-10-03,,,2024-10-03 16:25:58
990,TCK-00990,Medium,Closed,Access,Access issue #990,Access ticket with medium priority; currently closed.,2024-09-10,2024-09-27,bob.jones,2024-09-10 18:04:04
991,TCK-00991,Medium,Resolved,Access,Access issue #991,Access ticket with medium priority; currently resolved.,2024-10-07,2024-11-04,alice.smith,2024-10-07 14:58:16
992,TCK-00992,Low,Closed,Security,Security issue #992,Security ticket with low priority; currently closed.,2024-05-03,2024-05-17,charlie.khan,2024-05-03 08:51:04
993,TCK-00993,High,Closed,Hardware,Hardware issue #993,Hardware ticket with high priority; currently closed.,2024-05-23,2024-06-12,eve.owens,2024-05-23 14:50:59
994,TCK-00994,High,Closed,Network,Network issue #994,Network ticket with high priority; currently closed.,2024-03-05,2024-03-19,grace.patel,2024-03-05 16:06:33
995,TCK-00995,Low,Closed,Software,Software issue #995,Software ticket with low priority; currently closed.,2024-07-30,2024-08-21,charlie.khan,2024-07-30 16:01:52
996,TCK-00996,Low,In Progress,Security,Security issue #996,Security ticket with low priority; currently in progress.,2024-03-21,,alice.smith,2024-03-21 18:58:44
997,TCK-00997,Medium,In Progress,Other,Other issue #997,Other ticket with medium priority; currently in progress.,2024-02-20,,judy.chen,2024-02-20 09:43:57
998,TCK-00998,Critical,In Progress,Software,Software issue #998,Software ticket with critical priority; currently in progress.,2024-05-20,,frank.wong,2024-05-20 16:23:03
999,TCK-00999,High,Closed,Network,Network issue #999,Network ticket with high priority; currently closed.,2024-02-04,2024-02-10,charlie.khan,2024-02-04 18:26:10
1000,TCK-01000,High,Open,Security,Security issue #1000,Security ticket with high priority; currently open.,2024-11-20,,heidi.ng,2024-11-20 16:56:50
